text,category
"
Добрый день! В прошлом месяце в отделении Таскомбанка г.Одесса на Соборной площади, я оформила Пудра-карту, по ней предоставили мне кредитный лимит с льготным периодом. По карте меня интересовал именно льготный период без переплат. Мне не нужны были очень срочно денежные средства с этой карты, я менеджеру изначально об этом говорила, поэтому я оттуда ничего не тратила, через полмесяца мне позвонила менеджер, которая мне оформляла данную карту и попросила, чтобы я ей где-нибудь рассчиталась, так как ей пришло уведомление с главного офиса о том, что если я не пользуюсь картой, то кредитный лимит у меня заберет банк. Она сказала, рассчитайтесь хоть на любую сумму и неважно где. Я соответственно, рассчиталась картой в магазине, поскольку не захотела, чтобы банк забрал мой кредитный лимит. В начале месяца, меня ожидал сюрприз, это списание обязательной страховки по карте. Сумма составила 103 грн, хотя, когда я оформляла карту, менеджер меня уверяла, что никаких переплат в льготном периоде не будет, соответственно она меня обманула, тем, что подключила мне страховку по карте и меня не поставила в известность, а сказала, что никаких платежей не будет в льготном периоде. Можно говорить о том, что я не внимательно изучила договор, и подписала его, я его очень быстро подписывала, так как спешила. Но вина менеджера в том, что я задавала ей конкретные вопросы, о комиссиях, страховках, процентах и она мне сказала, что всего этого нет в льготном периоде. То есть до 25 числа если я возвращаю деньги, я ставлю ту же сумму, которой и воспользовалась. Мне, по сути, рассчитываться данной картой в магазине изначально и не нужно было, я ею рассчиталась, исключительно потому, что меня попросила об этом менеджер банка, которая мне эту карту оформляла. Когда я вчера позвонила на горячую линию, они мне не поверили, и сказали, что наш сотрудник не мог вам позвонить и попросить рассчитаться картой, и никакой кредитный лимит банк и так у меня бы не забрал. Оказывается, все очень банально, она позвонила, потому что ей идут бонусы с данной карты, а тут я ею не рассчитывалась, она путем хитрости или так сказать, смекалки не забыла мне позвонить, чтобы я картой рассчиталась, чтобы она получила свои бонусы, а за страховку, которую она мне подключила и не сказала об этом, она забыла. Теперь мне нужно снова ехать в отделение, чтобы отключить эту страховку, которую она сама мне подключила молча. И честно говоря, с данным банком работать больше не хочется, не очень приятное ощущение после этого всего, какой-то двойной обман уже на начальном этапе…
",Negative
"
Исходя из моего опыта — жалею, что начал сотрудничество с Таскомбанком. В августе 2019г. банк дважды снял одну и ту же сумму (с карты моей дочери), т.е. вторая операция была лишняя и, более того, поскольку на расчетном счете отсутствовала необходимая сумма, банк выдает автоматически!!! (никто об этом его не просил) несанкционированный овердрафт. К сожалению, никаких сообщений об этой «услуге» банка на телефон (эл. почту) не поступало. Только в декабре 2019г. ко мне (отец) пришло сообщение и звонок от коллекторов (ТОВ «ЄАПБ») о том, что банк передал дело о возвращении долга им. При обращении в несколько отделений банка никто не смог ответить откуда появился долг и зачем банк выдал овердрафт, если в нем не было необходимости. На все вопросы у них один ответ: «Пишите заявление», которое рассматривается 45 календарных дней. Написано было несколько заявлений, в т.ч. и по эл почте, неоднократное общение с представителями банка через гарячую линию, но никто не смог помочь в нашем вопросе, только коллекторы уж сильно надоели… По истечении 45 дней был получен ответ банка о том, что был технический сбой, но тем не менее, по мнению банка мы должны оплатить сумму овердрафта и немалую сумму (процентов, пени, штрафов за просрочку). Выводы делать Вам, но очень крепко надо подумать, прежде чем идти на сотрудничество з данным банком.
",Negative
"
Хотілося б більше уваги до клієнта. 
Працівники не хочуть вникати в потреби клієнта, не бажають надати квіліфіковану пораду, недбале ставлення до клієнта. Вважають, що клієнт має бути компетентний у всіх нюансах банківської справи. Кажуть: дзвоніть на гарячу лінію, якщо вам щось не зрозуміло.
",Negative
"
Замечательный банк! Взял кредит в 2016 году и согласно смс-сообщениям платил указанную сумму с +. На каком=то этапе (март 2018 года), сумма обязательного платежа уменьшилась на 1000 грн. Любой здравомыслящий человек решит- СДЕЛАН ПЕРЕРАСЧЁТ И С УЧЁТОМ ТОГО, ЧТО Я ПЕРЕПЛАЧИВАЛ, Я ТЕПЕРЬ БУДУ ПЛАТИТЬ МЕНЬШЕ. Ура! Не тут-то было… Сумма в смс-сообщениях всё меньше и меньше с каждым месяцем, но спустя полтора года(август 2019) она начинает расти в геометрической прогрессии, а общий долг с 20.000 вырастает до 34.000 Иду в банк. Ошибку в распечатке обнаружил ТОЛЬКО управляющий Черниговским отделением, остальные три «специалиста» обходились ответом-«я тогда ещё не работала, не знаю». Ответ прост- у нас был сбой, пишите заявление, пересмотрим образовавшуюся задолженность, выполним перерасчёт. Заявление рассматривали месяц и прислали письмо о том, КАК они насчитывают проценты! Ни к селу, ни к городу… Прошу связаться со мной в телефонном режиме и поясняют следующее- мы полтора года брали у вас только проценты, а остальное брали из вашего кредитного лимита- отсюда и долг. То есть- без меня меня женили, загнали в долги, сбой в работе не признают и передают меня коллекторам. Выводы делайте сами…
",Negative
"
Отдел кадров не прислал вовремя трудовую книжку, не берет трубку и не комментирует свои действия. В результате чего оставляет сотрудника без возможности срочным образом оформиться в штат на новую работу, при том что сотрудник переселенец- жилье снимает, одинокая мама — одна воспитывает маленького ребёнка. Возмущению нет предела, как с четверга, предполагаемо отправленная срочным образом корреспонденция, могла не дойти до понеделька? Кто заплатит мне за потраченное время на ожидание и простой? Может быть ответственное лицо — Крута Алина?
",Negative
"
Работала с картой «Велика 5»:
22 января 2020 После пополнения карты показали в остатке 6,28 грн собственных средств,
30 января 2020 перевела на карту свой кэш-бек еще 62,32 грн Итого: 68,60 грн собственных средств
31 января 2020 решила перевести на карту «Велика 5» другого человека 68 грн Мне показали, что комиссия равна 0, а по факту сняли 16 грн
На горячей линии объяснили, что кроме комиссии карты, которая действительно равна 0, есть еще какая- то от TAS2U 
Именно эта комиссия снималась уже с кредитных средств 
Обо всех комиссиях нужно предупреждать
Если бы я подозревала о ее существовании, то просто уменьшила бы сумму переводимых денег
",Negative
"
Держали депозит в валюте, все было хорошо, проценты шли. Упал депозит на карту и тут начались карусели. Сначала говорили, что надо заказать деньги, чтобы их получить. Но всю сумму заказать невозможно. Мы были вынуждены ходить по отделениям и просить просто выдать по копейке. Это просто отвратительно. В одном банке на замечание, почему если в кассе лежит больше, нам не дают наши деньги ответили 'имейте совесть'. Имейте совесть, серьёзно?? Почему свои деньги я вынуждена выклянчивать, а банк держит их в заложниках. Кстати забрать по курсу в гривне депозит тоже на отрез отказались!!! Категорически не рекомендую!!! Свои деньги не заберёте, зато вас ещё упрекнут в том, что хотите взять своё!!!
",Negative
"
на зарплатную карточку в 2011-12 году выдали кредит 15 т.гр., я их благополучно потратил и при получении зарплаты и аванса с меня снимают проценты.Начинали с зарплаты (до 10 числа) где то 130 гр, с аванса где то 30 гр.Медленно до 20 года банк эту суму увеличил с 160-180 до 260-280 где то 50-70%.
В 2020 году за 15 тысяч меньше 300 гривень в месяц, типа нормально.Кредит выдавали под 18% годовых.
В феврале пришла смс-ка, что условия кредита меняются, перейдя по ссылке меня тупо перекидает на сайт ощадбанка и я решился что этот кредит нужно уже закрить, оставил 8 тисяч на карточке для уменьшения кредитного лимита(так делали сотрудники)
посетивши отделения банка для написания заявы мне заявили что не могут уменшить кредитный лимит так как мой зарплатный проэкт облуживается в другом районе области и сотрудники этого отделения очень недовольные когда другие отделения что то меняют в их кредитах.
Я непонимаю почему я должен ехать в г.Овруч(там обслуживаюсь) а живу и работаю в г.Олевск Житомирской обл., на эту операцию нужно потратить целый день и где то 500-1000гривен
Ну а теперь хорошая новость от ощадбанка, можно обменять валюту онлайн,.
вам кинули зарплату в гривне, а курс растет по 50 копеек каждый день, а за ним цены, а вы хоп и кинули гривну на валютную карточку.
Карточку валютную специально откривать ненужно(за обслуживание придется платить), просто откройте минимальный депозит в той валюте которая нужна, раньше это было 10 доларов.
нужно попробвать смогу ли я открить валютный депозит гривнями в ощад 24, соответсвенно мне б изготовили карточку и я б не ходил бы в отделение для получения порции короновируса
",Negative
"
Ожидая зарплату, необходимо ежедневно контролировать в личном кабинете её зачисление? Зарплату перечислили 6 марта (это указано в личном кабинете!), а сообщение прислали лишь 10 марта! ПОЧЕМУ??? 
И это не мобильный оператор виноват, это банк не соизволил сообщить, что на счёт пришли деньги! НАШИ ДЕНЬГИ! Пользуются нашими деньгами? (это не первый случай, когда банк пользуется моими деньгами)
",Negative
"
Як тільки заходити в це відділення по вул.Шевченко29/29 зразу -зал терміналів, а потім -основний зал, де сидять спеціалісти, та касси. Так от, коли вже зайшли в цей основний зал, та подивитися на лівому, то там сидить спеціаліст(менеджер)- Інна(можливо її по другому звати), а за нею молодий(з бородою) -також спеціаліст(менеджер). Обоє проявили себе як невиховані люди, які дуже спортили уяву про всю установу банку! Як тільки я був як потенціальний клієнт банку, якому можна оформити дуже немалий кредіт, то ця інна була, як ,, рідна мати,,! Ввічлива, все рскладала ,, по полочкам,,! А тільки, на другий день, вияснилось, що банк, на данний період, кредіт надати мені не може, то зміниляся до ,, неузнаваємості,,! А, той бородатий менеджер, що сидить поруч з нею(сразу за нею, лівіше) -вобще всунув мені мої документи(за якими я прийшов) так, наче він, взагалі, не вміє розмовляти, та по-людські відноситись до клієнтів! Адміністрація відділення -врач зробіть що що-небудь з цим!
",Negative
"
Сегодня мне понадобилось открыть простой карточный счет в ОЩАДБАНКЕ 
В отделении оператор навязала мне услугу страхования здоровья с абонплатой.
На мой отказ страховаться мне было отвечено что в этом отделении мне тогда отказывают в обслуживании. На вопрос обязательно ли это — ответили обязательно. На просьбу связаться с руководством и выяснить это — мне ответили что свяжутся, спустя минуту Ответили что уже связались и что Счет откроют только вместе с платной услугой (50 грн/мес) страховкой здоровья. Я был вынужден согласиться с целью оспорить данное действие.
",Positive
"
Имею карточку киевлянина. Обратился за перевыпуском карты 11,03,2020 г.Адрес: проспект Володимира Маяковського, 13, Київ, 02000 Ответ сотрудник- закрытие счёта по карте займёт 90 дней. После я должен прийти снова и подать заявление на перевыпуск карты. Это займёт еще 14 дней. Предложили альтернативу. Я пишу заявление на получение пенсии в ОЩАДБАНКЕ. И о чудо карточку я получу через 3 дня. Спасибо за чуткость сотрудника банка, сказала, может быть она не заблокирована и я могу её куда-нибудь применить. Но карта заблокирована и я могу её прикладывать куда- нибудь. Прошу прощения у ОЩАДБАНКА но вы залезли в мой карман, проезда нет, социального хлеба нет, лекарств нет. Я понимаю в стране бардак и вы сокращаете дефицит бюджета. Вопрос почему за мой счёт
",Negative
"
Здравствуйте, Ощадбанк заблокировал счет (карта соцвыплат, пенсионер). Идентификацию в отделении Ощадбанка пройдена, но ее не «видят» спустя 24 часов. Операторы горячей линии Ощадбанка ответов не дает, счет не разблокируют, деньги не снимаются, к кому обратиться?
",Negative
"
Оформили ещё в 16 году карту зарплатную и не оповестили о кредитном лимите 
3 года пользовалась и сейчас перестала 
Позвонили и сказали, что я должна выплатить кредитный лимит. Пришла в отделение и сказали что 3 года накапливался процент. Сотрудники Размахнули руками и сказали что ничего сделать не могут и ничего сделать.
",Negative
"
Добрый день!
«Отличный» банк, так сказать. Люди у кого есть зп карты с овердрафтом проверяйте задолженность ибо эти дятлы с января 2020 года автоматически не засят задолженность когда заходит зп. Долг постепенно растет, а ты думаешь, что он давно погашен. Банк никаким образом не оповестил, что были какие-то изменения, не сообщил, что долг копится и не гасится (ну а кто будет светить, что зарабатывают деньги обманом). Чтобы погасить долг, нужно идти и погашать отдельно в банк (или нормально выписать п**ды оператору, доказать, что банк лохонулся и в этом случае оператор нехотя перекинет деньги). На просьбы зарыть офердрат ответ банка: «Скорее всего вам его не закроют». На каком основании не закрою!??? это мое желание пользоваться или нет овердрафтом.

Так что, банк лжет по полной. Все у кого есть овердрафты на всякий случай проверьте задолженность (если конечно пользовались данным видом кредита).
",Negative
"
Здравствуйте у меня произошла неприятная ситуация 26.01.20 на новой почте связана с ощадбанком не прошла оплата через пост терминал (Ощада) но деньги были списаны, а на терминале была ошибка.В итоге мне перезвонили со службы переводов (НП) и сказали что ощад нашел деньги и их списал(или перевел)11.02.20 назад на карту владельца.До сегодня деньги так и не пришли, в свой банк(PrivatBank) я обращался и не раз сказали что деньги не поступали, сделали запрос по этому поводу в ощад но не кто не отзывается.Так вот судя по всему Ощад не каких переводов не делал, и пользуется моими средствами, а сумма для меня не маленькая.Я конечно понимаю что есть регламенты, международные переводы виза мастер кард, но когда списать то деньги списали сразу, а когда вернуть я уже жду с января месяца… Или с 11 февраля судя по информации НОваПэй, которые больше не какой информации не имеют, и говорят пусть ваш банк запрашивает у Ощадбанка.Давно плохое отношение к этому банку еще помнится как на страховки разводили в разных отделениях причем с таким видом что вы обязаны! А если не соглашался находили способы отказать в выдачи твоих же денег! Самое печальное когда при мне с пенсионера «сбивали деньги» за страховку иначе не как… И это государственный банк стыдно…
",Negative
"
Доброго дня.Я образилася в банк 12.02.2020 року для перевипуску карти..і щоб мені прислали в банк по місцю регістрації… поскільки я знаходжуся в дикретній відпустці і немаю можливості кататися.
Консультант запевнила що через два тижні зможу забрати карту… но прийшовши в банк я дізналася що карта не була замовлена і мені нічим допомогти не можуть… Намагалась дозвонитися в банк.без результатно 5днів звонила.ніхто трубку не бере…
Просто халатне відношення до своїх клієнтів((
",Negative
"
Первый раз обращался в этот банк три года назад.Это было воскресенье и они работали.Не смотря на конец рабочего дня мне всё сделали (выдали карту и прошел индефикацию).Проезжая на следующий день мимо этого банка я увидел сколько было народу и я понял как мне повезло, что в этом банке работают отзывчивые и порядочные люди и мы всё сделали в воскресенье!!! Второй раз менял электронную карту 10 марта 2020г.Парень-операционист выполнил операцию по замене карта дал мне документы и отправил в окошко номер 6.Стоя в очереди я насмотрелся с какими людьми(хотя некоторых и людьми назвать нельзя) приходится работать этому специалисту.Но тем не мене она с каждым ведет себя коректно, вежливо и уважительно не смотря на тупизм и дебилизм у очень многих.После того как я получил карту и пенсию у этого специалиста на улицу вышел с радостью и душевным успокоением.Как мне не быть благодарным этому банку, его руководству, что у него работают такие специалисты!!! Ещё раз огромное СПАСИБО!!!
",Positive
"
Ми, юридична особа, неприбуткова організація (ОСББ). Проте рух коштів регулярний, залишки постійні, навіть впродовж декількох років мали депозит. Роботу з Ощадбанком почали з 2015р. Все було, на мій погляд, добре. 
З переходом на новий інтерфейс Клієнт-Банку (в лютому 2019) ми не мали доступу до депозитного рахунку, що унеможливило формування виписки для бухгалтерського та фінансового звітів. Доводилось щомісячно бігати у відділення за випискою, що, в свою чергу, нівелює сам функціонал «Клієнт-Банк». Неуважний менеджер (дівчина) часто надавала виписку не по депозитному рахунку, а по рахунку нарахованих відсотків. На мої звернення до нашого менеджера щодо доступу до депозитного рахунку, лунала відповідь: «Ми нічим не можемо допомогти, так працює Клієнт-Банк». До відділення також подали письмове звернення по даному питанню. Відповіді не дочекались. Звертались за телефоном технічної підтримки, все марно.
Крім того, на операції з договірного списання (РКО) у нас замість «меморіального ордера» формувалось «платіжне доручення» (порушення п6.5 Глави 6 (Договірне списання) Постанови НБУ №22 від 21.01.2004. «Про затвердження Інструкції про безготівкові розрахунки в Україні в національній валюті»).
03.03.2020р. подали заяву на закриття рахунку. Оплатили усі комісії банку. Станом на зазначену дату руху коштів і залишку не було. Але рахунок до сьогоднішнього дня (11.03.2020р.) не закритий, чим порушено п.149 (Розділ XIV. Закриття рахунків клієнтів банків) Постанови НБУ №492 від 12.11.2003 Про затвердження Інструкції про порядок відкриття і закриття рахунків клієнтів банків та кореспондентських рахунків банків — резидентів і нерезидентів.
Відомі і інші фактори порушень вимог державного регулятора державною установою. Але вищезазначений стосується нашого обслуговування.
 ",Negative
"
У меня в телефоне есть 2 сообщения от этого «замечательного» банка. Одна от 30.07.2018 (английской транслитерацией) — где с целью идентификации меня нужно прийти в банк. Поскольку карты банка у меня давно нет, да и данные не менялись, а мошенники часто присылают разные сообщения под видом Ощадбанка — я и не обращался.
Вторая смс пришла сегодня 11.03.2020, (украинською), где меня просят оплатить задолженность в 105 грн! 
Вы серьёзно? Это за то, что я не пользуюсь банком уже надо платить?
Позвонив на горячую линию, я уже 18 минут слушаю, что нет свободных консультантов. Отключаюсь.
",Negative
"
К сожалению, с Ощадбанком имела негативній опыт в прошлом, но улучшения в качестве обслуживания клиентов в настоящее время не произошло. 11.02.20г. в отделении банка по адресу: г.Киев, пр-т Голосеевский 92/1 заказала перевыпуск карты Киевлянина. В положенный срок пришла получить, но увы- не готова. Дальше информация от сотрудников отделения банка и гарячей линии расходятся, мои обращения к управляющему отделением банка ситуацию не прояснили, никто не может назвать причину задержки перевыпуска карты.Консультанты гарячей линии вообще ничего не знают, только отправляют к автоответчику.и переключают звонки друг на друга. 03.02.20г. консультант гарячей линии сообщила, что карта изготовлена и отправлена в отделение банка.И где она??? Везут из Китая ???? Обращаюсь к руководителям «Ощадбанка»: -« Наведите порядок!» Стыдно за национальный банк!
",Negative
"
Обратился за ипотечным кредитом. Отказ — не подошла первая фотография в паспорте. Рекомендация — поменяйте паспорт на ID карту — потом приходите.
И так — мое затраченное время на оформление нового паспорт — а) очередь 3 недели; б) оформление паспорта 1 месяц в) Брать по 2 дням отпуск на подачу документов для нового паспорта, а также получение г) Так как новый паспорт переоформление всех контрактов, которые заключены на старый паспорт д) Идентификация в обслуживающих банках (3 банка) согласно о предоставлении банковских услуг и идентификации клиентов инструкции НБУ — примерно еще 3-4 недели.
Подача нового пакета документов и возможен отказ
Итог — проделать много действий и ответе получить НИЧЕГО.
Вопрос к Вам, уважаемые сотрудники, на основании какого закона руководствовался отдел Рисков по принятию решения об отказе в финансировании в не читабельности фотографии??? Если согласно закона Украины о положений про паспорт гражданина Украины, если вклеена фотография 25/45 лет паспорт читается действительным, а также документ прошел проверку Центральным исполнительным органом!
",Negative
"
я военнослужащая. получила деньги на квартиру от части. при обналичивании сняли процент. согласно постановлению кабмина не имели права. Уже три месяца не возвращают. Что у банка нет Денег или… Может в судебном порядке решить эту проблему?
",Negative
"
Мобильное приложение и интернет банкинг вообще никогда не работает наверно уже больше года. это позор в 21 веке, такой сервис. его просто можно скачать с плей маркета и все. банк для пенсионеров, очень разочарован.
",Negative
"
Пользуюсь банком 11 лет до сегодня проблем не было. Как только срок годности карты исчерпал себя она закрылась, новая изготавливалась с января и до сих пор не пришла. Получить свои деньги через кассу я все никак не могу, сейчас заменяю паспорт на айди карту и временное посвидчення приняли конечно на выдачу моих! же денег но 4 час думают отдавать ли мне их, что за беспредел, фактически лишили средств к существованию. Подумываю подать в суд.
",Positive
"
Где такое видано… за смс, что поступила пенсия комиссия 7 гривен с пенсионера! За просмотр баланса в банкомате Приватбанка — 5 гривен?! И за снятие там же -5 гривен. Очень неприятно иметь дело с этим банком, деваться просто не куда.Мало того, что крутят вертят деньги за субсидии и льготы… так еще и деньги у пенсионеров отнимают. Позор!
",Negative
"
Жена в 2015 году оформила машину в кредит в кредо банк прошло почти 4 года ми все платили каждий месяц без просрочке в 2019 году жена в декрете не било возможности оплатить кредит просили сделать рестуктуризацию добавить в ежемесячний платеж просрочену заборгованості нам отказали не знаем що робити ми можемо оплатити ежемесячно по 6000 грн но не все 27000 сразу есть может виход какои то с етои ситуаций
",Negative
"
Подзвонила в приватбанк — один дзвінок, добрий день по імені прізвищу, питання «чи прийшов мені платіж» — відповідь. Все.
Подзвонила в кредобанк — «чи відправлений платіж» відповіді не дали, переключили на іфобс — дайте ід код (та, я так і хожу по вулиці з ід кодом, номером платіжки...), ні по імені, прізвищу, номеру телефона — ні. Платіж висить введений. Чому не проведений? Не знємо, ось вам номер відділення 032… дзвоню, за мої гроші з мого мобільного рахунку автоматичний голос розказує мені всяку фігню, з трудом додзвонилась, пояснюю ситауцію і…
мене ЗНОВ ПЕРЕКЛЮЧАЮТЬ. 4 дзвінки, щоб дізнатись що з платежем. Знов ід код. Що з платежем. У вас напевно недостатньо коштів. Ви це бачите. Ні, ми не бачимо. А чому ви дужмаєте, що недостатньо кощтів. Бо нам дзвонили інші клієнти і в них було недостатньо коштів. Я можу подивитись і змінити платіж з мобільного? Ні… зручність обслуговування!
",Negative
"
Меня интересует почему я не могу снять деньги в этом банке с карточки и загранпаспортом? Сегодня в банке отказали сказали что по загранпаспорту нельзя. Карта не вашего банка а европейского.По каким документам и распоряжение НБУ пользовалась кассирша что загранпаспорт стал не удостоверением личности на территории Украины.Хочу получить от банка документ Когда загранпаспорт стал не удостоверением личности на территории Украины.
Банк находится по адресу ул. Ришельевская, 11а время посещения 11.30 часов дата 20.2.2020 г.
",Negative
"
Обходите стороной этот банк, никогда ничего не открывайте. КРЕДОБАНК — от слова кредит, так оно и есть, на вас повесят задолженности даже если и не будете пользоваться ни одной из услуг банка, даже если не будете активировать карты, на вас всеравно повесят задолженность. 
Если у вас все же есть счет, как только вы хотите сделать операцию в кассе — комиссия, как только закрыть счет — комиссия, при использовании оплаты комиссии картой другого банка — комиссия на комиссию.
Мой итог, открыл 2 счета — евро гривна, не активировать карты даже, не проводил но одной операции, не пользовался банком вообще, отдал 900 грн за комиссии + 300 грн за комиссии комиссий. 
Если у человека есть мозг и он прочитал этот отзыв то он никогда не пойдет в этот банк.
Всего хорошего вам, не ведитесь на мошенников.
",Negative
"
Клиентом банка являюсь около полугода(зарплатный проэкт). С самого начала установил приложение кредо-дайрект — для удобства пользования. Только вот удобства то как-раз никакого нет! Специально установил лимиты какие мне нужны были. Но при переводе средств на карту другого банка получил отказ в смс «Спрацювала система безпеки...». Перевод делал через приложение «портмоне» — поначалу была мысль, что потому и отказ, что «сторонее » приложение. Установил новое приложение «кредобанк», проверил лимиты(на случай «не сбросились ли»)- всё норм. Но при попытке всё-таки перевести деньги (уже через «родное» приложение!) — снова отказ… Т.е. если по обслуживанию в отделении вопросов нет абсолютно никаких(сотрудники молодцы- всегда помогут, подскажут..), то с интернет оплатами\переводами полный бред! 
Исходя из этого, вопрос «знатокам»: 6000грн это какая-то заоблачная сумма, что ее блокирует «система безпеки»?? Тем более при том, что я специально установил для этого лимиты. Или банк живет в прошлом веке, когда для подобной операции нужно звонить на гор.линию либо идти в отделение?
",Positive
