text,category
"
Мы с супругой — клиенты банка Південний еще с тех доисторических времен, когда только возникший банк ютился в Одессе в подвале жилого дома. Случайно решил поглядеть отзывы о банке его клиентов. Это кошмар и ужосс! Посетителю, прочитавшему эти видгуки, становится очевидно, что хуже этого банка быть не может.
Это впечатление в корне расходится с нашим. Мы уже давние клиенты Отделения Банка Південний: Одесса, пр-т. Академика Глушко, 1/3. Заведующая, Е.В.Пиданова — высококлассный специалист, мгновенно дающая ответ на самые нестандартные вопросы. Всегда приветлива, предупредительна, пару раз вместе с оператором быстро и эффективно помогла разобраться с запутанной ситуацией, связанной с переводом средств со счета на счет. Сегодня случайно оказался свидетелем, когда она энергично защищала интересы нескольких клиентов своего отделения, на которых могли неблагоприятно сказаться планируемые руководством тарифные изменения. Короче, для нас она как мама родная.
Очень достойный коллектив операторов этого отделения. Особенно, я бы отметил отличную работу Анюты Григоренко: великолепный специалист, работает быстро и безошибочно, всегда с улыбкой на лице.
Так что мой совет посетителям этого форума учитывать, что пишут сюда, в основном, с отрицательными отзывами. А когда все хорошо, зачастую, народ своего времени не тратит. Это надо учитывать, составляя представление о работе банка.
",Positive
22.01.2016,Positive
"
Как всегда всё четко и без задержек, могу рекомендовать!
",Positive
"
Оформив обидві КоКо картки, на даний момент це кращі пропозиції кредитної та дебетової карток. Відсоток на залишок по дебетці один з найбільших, кешбек по кредитній картці — топ! Кредитною карткою зручно користуватись, перекази кредитних коштів і їх зняття з банкоматів без комісії. Дуже зручно! Обслуговуванням в відділенні та по телефону теж задоволений. Рекомендую!
",Positive
"
У листопаді 2018 року я вирішив співпрацювати з Таскомбанку. Цьому посприяли позитивні відгуки на finance.ua щодо платіжних карт «Велика 5» й «Weekend Card». До цього був клієнтом банків ПриватБанк і monobank.
Платіжну карту «Weekend Card» оформили 7 грудня 2018 року некоректно (нібито через технічний збій), через це я не міг установити свій PIN-код на картці, коли була така можливість. Для вирішення питання мені пропонувати приїхати у столицю з Краматорська… Після вирішення питання дізнався, що немає можливості встановити PIN-код через банкомати інших українських банків О_о Це про «динаміку».
Зробив дві оплати власними коштами 29 червня 2019 року в інтернет-магазині (загальна сума ~3к грн). Але в магазині товару не виявилося та в той же день мені зробили повернення (refaund). Кошти розблокували тільки 1 вересня… Прикро, але представники банку не могли надати чіткої відповіді (кожен оператор щось додавав своє). Це про «розвиток».
У листопаді 2019 року дізнався про акцію «ТАСКОМБАНК повертає 100 гривень за платежі та перекази!», вирішив прийняти в неї участь. Представник на форумі finance.ua розповів про деталі акції (якщо є платіжна картка «Велика 5» аба #PudraCard, то в акції неможна прийняти), які були відсутні на сайті банку й брошурі в відділенні. Навіть заступник директора відділення не знав про ці тонкощі. Виконав умови — отриманої винагороди (кешбек 100 грн) не отримав. Десь у грудні два рази звертався до контакт-центру й обіцяли зв'язатися, уже як місяць пройшов. Це я про «чесність», «відкритість» і «довгострокові відносини».
Щодо цінності «сучасні технології», то онлайн-підтримка на сайті допомагає тільки по загальним питанням, мобільний застосунок немає виписки за рахунком і замовити її дистанційно не вийде. Можливості застосунки дуже обмежені в порівнянні до застосунків ПриватБанку, monobank.
",Positive
"
В первый раз пришла в банк и получила удовольствие от общения со специалистом Козий Натальей. С первых же минут этот человек располагает к себе. Видно стремление помочь клиенту. Душевная, отзывчивая, подскажет и поможет в решении вопроса. Козий Наталья — это и Человек, и профессионал. Спасибо ей большое. И желаю этому банку больше таких сотрудников.
",Positive
"
Благодарю оператора Анастасию! Очень внимательно и профессионально отнеслась к проблеме и помогла ее решить.
",Positive
"
Перевод денег на карту банка Пивденный. Владелец карты — мошенник. Имя Гаряжа Александр Валерьевич, номер карты 4029 610033 254264. Будьте внимательны, если этот человек втирается в доверие (у него очень надежная и убедительная история), неделю в Вами на связи без всяких проблем (номер телефона +380661272720 ) и даже вы говорите с его «женой». Не совершайте никаких переводов, даже при самых убедительных доводах.

К слову, о работе банка. Спасибо работникам банка за оперативную обратную связь и ответ на заявление о проблеме.
",Positive
"
Очень интересная многофункциональная карта, подойдет для использования практически в любой ситуации как по безналичному использованию так и по снятию налички.
Льготный период безналичного использования картой просто вне конкуренции… Спасибо!
",Positive
"
В банке обслуживается мой муж и я, есть карточки и счёта. В отделении на Борщаговской была сплошная проблема с получении страховки к золотой карте моего мужа.Страховка где-то пропадала то на почте то в отделении, прошло больше месяца пока он её получил. Но лично мне повезло, я шла закрывать счета и случайно попала в отделение по ул. Саксаганского и была приятно удивлена отношением и работой сотрудников. Я сразу попала к специалисту Ирине, как потом выяснилось это бала руководитель этого отделения. Четко, понятно профессионально ответила на все мои вопросы, сотрудники быстро поготовили все документы я не только не закрыла счет, а наоборот открыла ещё один и осталась очень довольна слаженной работой. Впечатление о банке зависит от его сотрудников, а именно на этом отделении работают лучшие специалисты. Так держать! Кстати свою страховку я забрала уже через неделю!!! Спасибо.
",Positive
"
Користуюся кредитною карткою. Яке ж було моє здивування, коли мені нарахували відсотки за користування кредитом у лютому! Написала в чат, мені клянуться, що у мене пільгового періоду за користування кредитними коштами у лютому немає! Останнім часом боремося за фінансову грамотність споживачів. А тут все так завуальовано і непрозоро. Простий споживач розуміє, чому з початку лютого закінчилися 62 дні пільгового періоду? У конверті, в якому приносять картку, намальована чітка схема нарахування пільгового періоду, і так працює у всіх банках.
",Positive
"
Редиски-порезали ставки по депо трохы))
ни в Привате, ни в А-банке мне не смогли дать «лог» пополнения карты без комиссии в терминалах Привата и экспериментальным путём я справился сам:
-в терминале надо авторизоваться картой привата (в моём случае это была уни), иначе будет комиссия 0,2%
-затем выбрать «пополнить другую карту»
-вставить карту А-банка
Бинго
Можно ещё в Приват 24 в разделе « платежи» в поиске набрать А-банк и далее ввести номер карты или пополнить по реквизитам, но комиссия составит 3 грн за платёж и «дата валютування» будет следующим рабочим днём.
Может эта инфа будет полезной таким лузерам как я))
Всем процветания.
",Positive
"
Ставки по депозитах у відділенні нижчі, ніж на сайті банку.Хто обманює клієнтів: філія чи головний банк?
",Positive
"
Мой муж является клиентом Вашего банка, получая здесь зарплату.А теперь и я причастна, потому, что наша семья разместила депозит в банке и оформили рассрочку на скутер. Но я хочу сказать о сотрудниках банка, конкретно о Яне Шевченко. Это тот не частый случай, когда человек на своем месте. Уважительное отношение к клиенту, умение донести информацию в ненавязчивой форме, все четко, без лишних нервов. Такие сотрудники, на вес золота. Яна мы очень благодарны Вам за Ваше терпение и умение говорить с людьми, бесспорно повышая престиж банка. Два слова о банке. Зайдя в банк мы были очень удивлены. Сама атмосфера, методы обслуживания, отсутствие очередей, строгая фиксированная очередность… Спасибо всем, причастным, приближающим нас к европейским стандартам обслуживания.
",Positive
"
Вже сутки не можу активувати карту в додатку. Завжди пише, що мій запит обробляється і більше нічого не можу зробити.
",Positive
"
Благодарность менеджеру Богдану Кучину за профессиональную консультацию и очень оперативную работу. Нас поджимали сроки, мы три дня не могли решить вопрос. Богдан помог в решении за 15 минут.
",Positive
"
Кто бы что ни говорил, но Альфа-Банк реально один из самых нормальных банков. Да, проблемы бывают, очереди еще никто не отменял. Правда это в основном происходит в «час пик» когда люди после работы идут свои дела решать. Недавно заказал новую карту у них. Системы mastercard золотую. По обслуживанию меня все устроило, сотрудник все по полочкам разложил, какие привилегии и услуги есть по карте. Оформили, сделали быстро.
",Positive
"
Доброго дня усім клієнтам!
Вирішив і я поділитися своїм гірким досвідом «співпраці» із Монобанк. Насправді він не настільки «гіркий», можливо, як більшість «стандартних» проблем, про які щоденно розповідають тут невдоволені і деколи«ошукані» клієнти. Проте я сподіваюсь, що багатьом людям стане в пригоді прочитане. Тому і намагатимусь бути об'єктивним.
Отож…
Користувався послугами Монобанк до лютого всього близько 4-х місяців і був приємно здивований деякими «смачними фішками» продукту та в цілому був задоволений практично на 100% і навіть почав подумувати про перехід на Монобанк повністю і використання його в якості єдиного і основного, відмовившись від Приват. «Юзаючи» в середньому по своїй чорній карті 5-7 тис. грн./місяць отримав навіть перший кредитних ліміт і ліміт на розстрочку, що навіть здивувало і «примусило» ознайомитись і з цим видом послуг. І тут починається мій «хоррор»…
Чесно кажучи ніякої реальної необхідності в розстрочці в мене і не було, виключно цікавість і бажання максимально більше дізнатись про Монобанк. В першу чергу прошу звернути увагу представників Банку на опис послуги а саме на «1-й спосіб отримати розстрочку» і його пункти 1,2. Хтось може почати мене тролити, сказавши, що там все грамотно описано) Проте із опису складається враження, що замовивши переведення наступної витрати у розстрочку встановивши там значення 1000 грн. будь-яка наступна витрата понад 1000 грн. і в межах доступного ліміт буде повністю переведена у розстрочку (принаймні саме так там і написано) Тобто вказуючи сумму наприклад більше 1000 грн. ми лише встановлюємо нижній поріг (витрати починаючи з якого мінімального значення будуть переведені у розстрочку) Насправді це працює не так( Жодного слова про те, що різниця фактичної витрати і замовленної сумму буде знята з вашого основного рахунку і навіть за відсутності особистих коштів сервіс «ОВЕРДРАФТОМ» (в моїй історії мабуть ключове слово) спише кредитні кошти. Для розуміння — основні і найбільші мої фінансові операції пов'язані із сервісом eBay та PayPal. Все інше — комуналка, переводи, розрахунки в магазинах — мізерна доля і практично не важлива для мене складова. І ось, коли з'явилась необхідність здійснити чергову свою покупку на eBay, я вирішив протестувати розстрочку у всій ії красі (знав-би прикуп — жив-би в Сочі). Оплату треба було робити терміново (останній лот) тому наперед замовляю сумму розстрочки 1000 грн. і оформаляю покупку за реквізитами картки (прив'язувати напряму до PayPal на той момент не став через поспіх). Результат: при вартості товару у 1200+ грн. розстрочку було оформлено рівно на 1000 грн., а 200+ грн. тим самим овердрафтом і з рошифруванням «PayPal*Visa*eBay переказ на картку» списано з кредитного ліміту. Все б нічого — та після цієї покупки PayPal заблокував використання моєї картки (як потім вияснилось «з міркувань безпеки»). Що такого підозрілого у цій операції побачив eBay на пару з PayPal я можу лише припускати. Скоріше всього винуватцями стали відсутність на той момент особистих коштів і той самий злощасний овердрафт. Проте надалі, навіть уже особисті кошти я більше використовувати через PayPal не міг (ні добавити картку до PayPal аккаунта напряму ні оплатити за реквізитами картки не вдавалось) Щоб було зрозуміло: я користуюся PayPal і eBay з 2013-го року і маю 170+ позитивних фідбеків, жив за цей час в різних країнах і користувався різними банками (в тому числі і українськими) і жодного натяку на подібну проблему не було. Можливо повезло або просто так склалося. Тому, коли звернувшись до Техпідтримки і отримавши від них стандартне «з нашого боку все добре, шуруйте туди, де вам помилки видає», я сильно обурився. Як виявилося пізніше дівчата з Техпідтримки і справді не могли знати в чому корінь цієї проблеми( Виносив їм мозок майже весь день, і тролив і (прошу вибачення за це) десь навіть хамив — все стерпіли і були максимально ввічливі, але і допомогти не змогли абсолютно нічим, ніяких порад окрім «їдьте собі в Америку» (трішки знущаюсь зарас з них ;)))) не було. А коли я задав питання, що робити клієнту, коли трапляються нестандартні проблеми, і в тих випадках коли звичайний коло-центр безсилий, куди дзвонити чи звертатись — то виявилось, що більше нікуди. І на телефонні дзвінки і на всі мессенджери відповідає один і той самий відділ(((. Тобто, якщо питання не описано у стандартному «faq» коло-центру чи на якихось загально-доступних інтернет-сервісах (форумах), звідки ті ж самі оператори черпають свої відповіді — то таке питання ви можете вирішити лише самотужки!!! Враховуючи, що за день змінилося у переписці з десяток операторів і жодний не зміг навіть припустити про можливі причини блокування моєї картки PayPal'ом, наважуюсь припустити, що я або унікальний клієнт (і це десь може навіть радує), або просто у Монобанку наглухо відсутня систематизація нестандартних проблем і тим паче жодного індивідуального підходу. Я не вірю в свою унікальність, тому впевнений, що такі проблеми не одиночні і тим паче не унікальні. Просто мабуть, лише такий впертий і противний юзер як я вирішив розібратись самотужки, та ще й написати тут ціле оповідання для інших. На перший погляд мені можна легко заперечити, сказавши, що маєш проблему з іноземним сервісом — звертайся туди, а не мороч голову нашій Техпідтримці, і вони абсолютно коректно посилали мене в Америку)))
А тепер, хто має досвід вирішення проблем за допомогою переписки із Підтримкою eBay чи PayPal (наскільки це може бути довготривало і тяжко), мене зрозуміють і погодяться, що легше буде забити на Монобанк і їх картку і використати інший Банк. Але для мене це питання стало принциповим! Я впевнений, що сотні і тисячі клієнтів, просто забили і змінили Банк в такому випадку, коли Кол-центр не надходить відповіді у «довіднику». А тепер максимально коротко про вирішення проблеми… 
Після звернення до eBay стало чітко зрозуміло, що всі питання виключно до PayPal (триває друга доба розслідування) :)Пишу туди, через добу відповідь, що з метою безпеки запити щодо блокування карток чи рахунків ітд не проводяться за допомогою листування, будь-ласка дзвоніть до нас (Ірландія) в робочі години))) А тепер достатньо для того, щоб 9 з 10 на моєму місті просто б заблокували свою картку і забули про Монобанк назавжди? Думаю так. Мало хто захоче дзвонити в Ірландію і щось там з кимось вияснити. А тепер лайф-хак для учасників: подзвонити можно недорого через Скайп, а якщо ти вперше користуєшся дзвінками на мобільні і стаціонарні закордон, то перший місяць шляхом не складних маніпуляцій можна отримати на халяву, головне потім не забути «відписатись», щоб не знімало гроші з картки. Як результат — подзвонив у Підтримку PayPal (повезло, що в школі улюбленим предметом колись була англійська), пояснив ситуацію, в режимі онлайн за допомогою оператора добавив горе-картку в свій аккаунт. Одразу перевірив і здійснив наступну покупку. Пройшло успішно. Після зайшов у додадоток і навіть зміг перевести цю покупку у розстрочку. Рекомендував би людям намагатися перевести оплату в розстрочку як в цьому випадку вже по факту купівлі. Проте декілька днів тому вияснилось, що наприклад покупку на OLX-доставка в 1000 грн. я не можу перевести в розстрочку, ба більше того у додатку і доставка і покупка проходять як оплата через сервіс «UAPAY» (аналогічно PayPal, лише український), але відправити собі квитанцію за доставку я можу, а за покупку в 1000 грн. — ні!!! Ну і апогеєм цього всього стало те, що підтримка знову не змогла пояснити в чому різниця між оплатою на картку за допомогою PayPal і UAPAY і чому таку витрату на іноземному ресурсі перевести в розстрочку я зміг, а аналогічну операцію на укр. ринку ні ((( Цитую відповідь: «Розумію ваше бажання користуватися послугою розстрочка максимально вигідно для себе. При цьому, банк може деяким Клієнтам пропонувати користуватися послугою розстрочка по інших типам витрат. Ви можете переводити в „Розстрочку“ ті витрати під якими є кнопка „Перевести в розстрочку“. Тобто лише Монобанк мені вирішує де і які „кнопки“ і при яких обставинах я зможу „натискати“
А тепер мораль: жодних претензій до Підтримки Монобанку я не маю, бо розумію, що „риба гниє з голови“. Це проблема вищої ланки керівництва, а саме повна відсутність систематизації нестандартних питань та бажання хоч трішки та іноді підходити до клієнта індивідуально. 
Мені дуже подобається Монобанк, і я навіть надалі рекомендую його знайомим. Проте тепер я вже сумніваюсь, чи стану я використовувати його, як основний банківський продукт. Об'єктивно можна б було поставити 4 зірки, але лише 2… Можливо вдасться хоч якось привернути увагу на такі, для декого надзвичайно критичні, питання. Сподіваюсь був корисним і хоч хтось тепер знатиме як „розблокувати свою картку“. Ваш бізнес у Ваших руках, шановні;)
Дякую за увагу.
",Positive
"
На этой неделе хотел оформить кредитку, естественно с лимитом в 15тыс.
Собрали анкетные данные. На следующий день — отказ, лимит не согласован.
Обидно, т.к.:
1. Имею карты других банков: Альфа, Mono, Приватбанк, А-банк.
2. Кредитная история на 100% нормальная и без просрочек. Например вылачивал автокредит около 6 лет, всё чётко без проблем.

P.S. Менеджер в отделении кстати вполне приятная и нормальная была. Это плюс.
",Positive
"
Сегодня в Харькове через Укрэксимбанк получил деньги в том числе и по депозитам которые закончились при временной администрации. Шикарно. И неожиданно. Взял маленькую сумку но все поместилось. Раньше бы ввели вр.адм. Раньше юы подучили. Остался депо с окончантеи в октябре. По ходу уже выдают без записи.
",Positive
"
Очень мало банков, которые делают продукты действительно для клиентов. У меня есть опыт с банковскими продуктами других банков. Так что есть что сказать.
-Депозиты. 1. Не нужно бежать сломя голову в отделения банка чтобы снять деньги по окончанию депозита, что бы он не продолжился на еще один срок, так как деньги автоматически перейдут на карту. 2. Сотрудники набирают заранее и сами напоминают об окончании договора. 
-Дебетовая карта «ВСЕкарта». На рынке я еще не видела таких карт, чтобы не списывали комиссию о поступлении. А это сейчас важно, ведь часто все мы делаем переводы и не очень хочется терять 0,5% от суммы, а особенно когда перекидываешь не 100 грн. Приятна даже такая мелочь что карта идет с чипом и можно сделать их две из которой одна из них именная, а самое главное что это БЕСПЛАТНО, а в некоторых банках эта «роскошь» платная.
-Кредитная карта «ВСЕможу». Карта не самая лучшая, но все таки есть большие плюсы. Карта не берет за снятие наличных в банкомате по ВСЕМУ МИРУ, да насчитывается процент 3,99% в месяц, но опять таки он по факту пользованию, я могу день-два пропользоваться и потеряю меньше чем сниму с кредитки другого банка, а то и дебетовой (я про снятие заграницей). И очень приятно когда картой не пользуешься долгое время, то банк предупреждает что уберет кредитный лимит, а не без предупреждения его снимает в тот же день. Так же важно что я могу остановить лимит на определенной сумме и мне не будут его подымать пока я не захочу. Единственное неудобно что перевод тоже считается как снятие наличных (НО не везде же быть халяве).
-Кредито ВСЕясно. Не приходилось лично пользоваться, но есть знакомые которые приятно удивлены, что насчитывается только 3,99% в месяц и все, никаких обязательных страховок.
-Интернет банкинг «ПУМБ ONLINE». Если говорить за мобильную версию, то ее постоянно дорабатывают, так как есть определенные нюансы. Но приятно что нет комиссии за оплату коммунальных и пополнения мобильного, ещё не все банки дошли до этого. Сюда же добавлю как + бесплатные смс от банка о зачислении и снятии с карты.
-Отделения. У нас в городе есть в каждом районе отделение банка и ты не ищешь 3-4 единственных отделений., также есть зона 24, ну и отделения работающие в субботу. Работают 3-4 сотрудника и 2 кассира в отделение, поэтому редко попадаешь в очередь и тебя не обслуживают как в фаст-фуде торопя, а уделяют полное внимание твоему обращение. Как еще + нет навязывания ненужных продуктов, приятно удивляет даже что если сотрудники заняты выйдет начальник отделения и поможет бабушке оплатить в терминале кредит.А так же постоянно банку интересны предложения и замечания клиентов, то оценка визита, то опросы, ну это очень подкупает.
",Positive
"
Могу отметить хороший сервис, быструю работу сотрудников банка, компетентные ответы по горячей линии (а то в другом банке мне постоянно воду в уши лили, ничего толком объяснить не могли) и надежную карточную программу банка, за 6 лет пользования их карточкой. У меня абсолютно никаких проблем не было.
",Positive
"
В данный момент Форвард банк всех уделал по условиям обслуживания.

Для меня сейчас дебетка Форвард банка, олицетворяет идеальную банковскую карту, для хранения своих денег.

Подобные плюсы перекрывают все недостатки которые я обнаружил.
",Positive
"
Закінчився термін депозиту — всі відсотки отримав у касі, депозит подовжив на ще один термін, зайняло 5 хвилин, ввічливо та приємно.
",Positive
"
В Сбербанке есть удобная функция автоплатежей. смска о наличии штрафа приходит оперативно, и многие штрафы можно оплатить со скидкой 50%, если оплачиваешь оперативно. Выручает, не тратишь на эти манипуляции лишнего времени.
",Positive
"
Спасибо сотрудникам отделения по ул.Героев 93й Бригады и лично Наталье Николаевне за чуткое отношение и помощь моим бабушке и дедушке.
",Positive
"
Как клиент банка, я очень довольная сервисом услугами и предложениями банка.Ничего не скрыто.А инновации на самом высшем уровне
",Positive
"
Банком довольна. Удобные кредитные карты с различными возможностями и для снятия без комиссий, и для расчетов со льготным периодом. Благодарна, что появились возможности бесплатного пополнения в терминалах. Дебетные карты с бесплатным зачислением и с возможностями бесплатного снятия (очень удобно). По картам есть дополнительные возможности бесплатного посещения lounge. Мобильный банкинг вполне меня устраивает, добавить бы только коммунальные платежи. В целом обслуживанием довольна. Спасибо
",Positive
"Хочу оставить благодарность для сотрудника отделения г. Полтава отделение №3 Чайку Алёну. Очень доволен креативным мышлением сотрудника и за очень быстрое решение моей проблемы. Хочу акцентировать внимание на том, что сотрудник по-современному подошел к решению вопроса, воспользовавшись ПУМБ Онлайн. Я не сидел в очереди и за это очень благодарен.",Positive
"
ПУМБ банк.мне очень нравится.быстрый кредит.и притом не большие проценты.по отношению других банков Украины.я на протяжении восьми лет пользуюсь услугами этого банка.получала не один кредит и при погашении их не было никаких неястностей всё точно.корректно при закрытии кредита.да и сейчас есть ещё 3 кредита которыми я пользуюсь.и очень довольна.Очень хорошее обслуживание.советую всем банк ПУМБ.не ошибётесь выбрав именно его.
",Positive
"Хочу поблагодарить ПУМБ за сервис. На все мои вопросы в Харьковском отделении №4 я получил ответ за считанные минуты. К сожалению, не смог запомнить всех, с кем имел счастье общаться. Хочу отметить Алину Гальченко за помощь в оформлении заявления. Решение неприятного вопроса превратилось в сущий пустяк.",Positive
"
Я погасила кредит в банке перед новым годом. Написала заявление о предоставлении справки о том, что я погасила кредит и заявление о закрытии счета. До сих пор справку я не получила. Звонила неоднократно, все обещают разобраться, но результата до сих пор нет. Как я поняла не могут найти даже мои заявления.
",Positive
"
28 декабря 2019 года открыл онлайн вклад в А-Банке, оператор Анна грамотно проконсультировала по всем интересующим моим вопросам.Уделив мне 45 минут, помогла оформить онлайн вклад, доходчиво объяснила, как пользоваться «Зелёной картой»и все её преимущества.Я остался доволен обслуживанием в этом отделении А-Банка.
",Positive
"Я являюсь клиентом Вашего банка и хочу выразить благодарность за высокое качество обслуживания специалиста Дяченко Виты, которая помогла решить все мои финансовые вопросы и даже способствовала разблокированию моего счета, и вернула мои средства, о которых я даже не знал во время визита для закрытия кредита. В подарок получил Кредитную карту от Вашего Банка, за что очень благодарен.",Positive
"
Подав заявку на закриття проблемної кредитної карти, повністю все оплатив ще 03.09.2019.і от пройшло вже майже 90 днів, а рішення ніякого нема.на гарячій лінії відповідають одне і те ж(ваша заявка в роботі, очікуйте дзвінка).і все, ніяких термінів навіть приблизно ніхто не може сказати.
",Positive
